n35	n133	35.0	20	353	17
n35	n187	25.6	82	353	17
n35	n200	42.1	19	353	17
n35	n103	63.6	11	353	17
n35	n126	25.3	75	353	17
n35	n89	38.5	26	353	17
n35	n82	41.2	17	353	17
n35	n115	29.8	47	353	17
n35	n21	41.2	17	353	17
n35	n171	45.8	24	353	17
n35	n205	32.6	43	353	17
n35	n47	41.2	17	353	17
n35	n92	26.1	111	353	17
n35	n212	32.3	65	353	17
n35	n1	50.0	14	353	17
n35	n117	33.3	12	353	17
n35	n110	22.4	58	353	17
n35	n132	46.2	13	353	17
n35	n172	31.6	38	353	17
n35	n69	32.3	31	353	17
n35	n145	36.8	19	353	17
n35	n183	30.2	43	353	17
n35	n172	26.5	49	353	17
n35	n114	33.3	15	353	17
n35	n116	29.8	47	353	17
n35	n173	28.6	42	353	17
n35	n124	23.3	206	353	17
n35	n90	71.4	7	461	16
n35	n112	38.9	18	461	16
n35	n191	54.5	11	461	16
n35	n157	33.3	27	461	16
n35	n109	37.5	16	461	16
n35	n38	30.4	56	461	16
n35	n61	42.9	14	461	16
n35	n104	31.6	19	461	16
n35	n171	24.3	70	461	16
n35	n174	37.9	29	461	16
n35	n171	31.8	22	461	16
n35	n159	38.5	13	461	16
n35	n206	63.6	11	461	16
n35	n206	24.3	37	461	16
n35	n193	38.5	26	461	16
n35	n78	22.2	27	461	16
n35	n71	42.1	19	461	16
n35	n45	31.8	22	461	16
n35	n99	39.1	23	461	16
n35	n79	50.0	12	461	16
n35	n44	30.4	23	461	16
n35	n14	31.8	22	461	16
n35	n46	30.4	23	461	16
n35	n123	31.8	44	461	16
n35	n181	60.0	10	461	16
n35	n25	31.8	22	461	16
n35	n123	31.8	22	461	16
n35	n81	100.0	5	461	16
n35	n80	30.4	23	461	16
n35	n96	50.0	8	461	16
n35	n15	30.4	23	461	16
n35	n29	30.4	23	461	16
n35	n126	60.0	10	461	16
n35	n115	35.5	31	461	16
n35	n202	36.8	19	461	16
n35	n194	35.5	31	602	16
n35	n74	22.2	45	602	16
n35	n181	18.3	131	602	16
n35	n194	25.8	97	602	16
n35	n174	31.2	16	602	16
n35	n186	37.5	16	602	16
n35	n212	30.9	55	602	16
n35	n177	21.0	105	602	16
n35	n127	20.0	60	602	16
n35	n203	35.7	14	602	16
n35	n178	32.1	28	602	16
n35	n17	42.9	14	602	16
n35	n203	55.6	9	602	16
n35	n204	66.7	9	602	16
n35	n196	53.3	15	602	16
n35	n50	36.8	19	602	16
n35	n205	35.3	34	602	16
n35	n205	36.1	36	602	16
n35	n204	55.6	9	602	16
n35	n193	37.5	16	602	16
n35	n185	26.0	73	602	16
n35	n197	50.0	10	602	16
n35	n180	32.1	28	602	16
n35	n179	32.1	28	602	16
n35	n72	28.2	39	602	16
n35	n161	25.0	72	786	15
n35	n203	35.3	17	786	15
n35	n73	23.4	94	786	15
n35	n164	25.0	72	786	15
n35	n97	30.4	23	786	15
n35	n200	21.0	167	786	15
n35	n205	50.0	16	786	15
n35	n93	19.4	62	786	15
n35	n186	36.4	22	786	15
n35	n104	71.4	7	786	15
n35	n202	54.5	11	786	15
n35	n126	46.2	13	786	15
n35	n34	30.0	40	786	15
n35	n163	50.0	10	786	15
n35	n116	28.6	28	786	15
n35	n136	34.8	23	786	15
n35	n163	38.1	21	786	15
n35	n190	63.6	11	786	15
n35	n90	42.9	14	786	15
n35	n133	27.3	33	786	15
n35	n107	37.5	24	786	15
n35	n92	38.9	18	786	15
n84	n84	100.0	259	4.13e-153	530
n84	n49	30.4	263	2.87e-29	119
n84	n37	28.7	254	4.29e-25	105
n84	n39	29.8	248	3.18e-20	89
n84	n48	27.0	263	2.52e-17	79
n84	n85	31.7	142	6.2e-16	75
n84	n35	30.4	125	1.13e-09	54
n84	n3	29.6	125	2.52e-09	53
n84	n97	25.5	149	0.000929	34
n84	n133	25.8	151	0.0027	33
n84	n4	24.1	133	0.00602	32
n84	n21	23.3	129	0.0299	29
n84	n47	23.3	129	0.0299	29
n84	n134	22.8	123	0.051	28
n84	n129	23.0	126	0.087	28
n84	n126	22.1	217	0.253	26
n84	n1	21.1	133	0.962	24
n84	n130	21.5	121	0.962	24
n84	n128	39.3	28	1.64	23
n84	n136	23.4	128	1.64	23
n84	n89	20.9	91	2.8	23
n84	n182	32.7	55	2.8	23
n84	n32	34.6	26	2.8	23
n84	n2	34.6	26	3.65	22
n84	n36	20.7	111	4.77	22
n84	n105	32.3	62	6.23	22
n84	n182	34.1	41	10.6	21
n84	n9	29.6	54	10.6	21
n84	n54	30.8	26	18.1	20
n84	n60	30.0	30	18.1	20
n84	n83	19.7	76	18.1	20
n84	n205	20.8	77	18.1	20
n84	n38	23.9	88	23.7	20
n84	n125	28.6	28	23.7	20
n84	n70	32.4	37	23.7	20
n84	n113	25.6	43	23.7	20
n84	n124	18.2	55	23.7	20
n84	n128	43.8	16	30.9	19
n84	n183	27.3	55	30.9	19
n84	n210	30.8	39	30.9	19
n84	n117	46.7	15	40.4	19
n84	n178	21.8	78	40.4	19
n84	n17	32.5	40	40.4	19
n84	n65	23.4	107	40.4	19
n84	n17	24.4	123	52.8	18
n84	n195	41.7	24	52.8	18
n84	n61	46.7	15	68.9	18
n84	n128	26.7	30	68.9	18
n84	n196	50.0	16	90	18
n84	n173	29.3	41	90	18
n84	n171	45.5	11	90	18
n84	n125	35.0	20	118	17
n84	n43	66.7	12	118	17
n84	n174	46.2	13	118	17
n84	n102	23.4	47	118	17
n84	n124	35.3	17	118	17
n84	n101	33.3	18	154	17
n84	n50	35.3	17	154	17
n84	n179	21.8	78	154	17
n84	n72	40.0	15	154	17
n84	n50	35.7	14	154	17
n84	n35	28.6	35	154	17
n84	n9	37.5	16	154	17
n84	n16	33.3	15	154	17
n84	n180	21.8	78	201	17
n84	n196	33.3	33	201	17
n84	n172	24.0	104	201	17
n84	n193	29.4	34	201	17
n84	n213	66.7	6	201	17
n84	n186	29.4	34	201	17
n84	n127	26.8	41	262	16
n84	n190	53.3	15	262	16
n84	n92	24.3	37	262	16
n84	n168	26.5	34	262	16
n84	n161	36.8	19	262	16
n84	n92	36.4	22	262	16
n84	n163	35.3	17	262	16
n84	n196	40.0	15	262	16
n84	n111	39.1	23	262	16
n84	n157	23.5	98	262	16
n84	n103	24.1	29	262	16
n84	n164	36.8	19	262	16
n84	n191	55.6	9	342	16
n84	n70	55.6	9	342	16
n84	n165	30.4	23	342	16
n84	n163	46.7	15	342	16
n84	n192	55.6	9	342	16
