n6	n6	100.0	-1	0
n6	n5	78.6	-1	0
n6	n64	67.3	-1	0
n4	n4	100.0	-1	0
n4	n1	73.1	-1	0
n4	n47	71.9	-1	0
n4	n21	71.9	-1	0
n11	n30	100.0	-1	0
n11	n11	100.0	-1	0
n11	n46	99.6	-1	0
n11	n44	99.6	-1	0
n11	n15	99.6	-1	0
n11	n26	99.2	-1	0
n11	n10	98.5	-1	0
n11	n8	98.5	-1	0
n11	n13	97.7	-1	0
n11	n80	96.9	-1	0
n11	n29	93.9	-1	0
n11	n31	93.1	-1	0
n11	n12	93.1	-1	0
n11	n45	92.7	-1	0
n11	n14	92.7	-1	0
n11	n25	92.0	-1	0
n13	n13	100.0	-1	0
n13	n80	99.2	-1	0
n13	n26	98.5	-1	0
n13	n30	97.7	-1	0
n13	n11	97.7	-1	0
n13	n46	97.3	-1	0
n13	n44	97.3	-1	0
n13	n15	97.3	-1	0
n13	n8	96.9	-1	0
n13	n10	96.2	-1	0
n13	n29	96.2	-1	0
n13	n31	94.7	-1	0
n13	n12	94.7	-1	0
n13	n45	94.3	-1	0
n13	n25	94.3	-1	0
n13	n14	94.3	-1	0
n10	n10	100.0	-1	0
n10	n30	98.5	-1	0
n10	n11	98.5	-1	0
n10	n46	98.1	-1	0
n10	n44	98.1	-1	0
n10	n15	98.1	-1	0
n10	n26	97.7	-1	0
n10	n8	96.9	-1	0
n10	n13	96.2	-1	0
n10	n80	95.8	-1	0
n10	n29	92.7	-1	0
n10	n31	91.6	-1	0
n10	n12	91.6	-1	0
n10	n45	91.2	-1	0
n10	n14	91.2	-1	0
n10	n25	90.8	-1	0
n15	n46	100.0	-1	0
n15	n44	100.0	-1	0
n15	n15	100.0	-1	0
n15	n11	99.6	-1	0
n15	n30	99.6	-1	0
n15	n26	99.2	-1	0
n15	n8	98.9	-1	0
n15	n10	98.1	-1	0
n15	n80	97.7	-1	0
n15	n13	97.3	-1	0
n15	n29	95.0	-1	0
n15	n45	93.0	-1	0
n15	n14	93.0	-1	0
n15	n12	92.7	-1	0
n15	n31	92.7	-1	0
n15	n25	92.7	-1	0
n18	n18	100.0	-1	0
n18	n4	65.0	-1	0
n18	n42	63.4	-1	0
n18	n1	62.8	-1	0
n18	n47	61.9	-1	0
n18	n21	61.9	-1	0
n18	n41	52.5	-1	0
n18	n74	51.9	-1	0
n12	n31	100.0	-1	0
n12	n12	100.0	-1	0
n12	n45	99.6	-1	0
n12	n14	99.6	-1	0
n12	n25	98.9	-1	0
n12	n29	96.9	-1	0
n12	n13	94.7	-1	0
n12	n80	93.9	-1	0
n12	n30	93.1	-1	0
n12	n11	93.1	-1	0
n12	n26	93.1	-1	0
n12	n46	92.7	-1	0
n12	n44	92.7	-1	0
n12	n15	92.7	-1	0
n12	n8	92.4	-1	0
n12	n10	91.6	-1	0
n12	n27	85.5	-1	0
n12	n22	85.5	-1	0
n12	n23	85.5	-1	0
n14	n45	100.0	-1	0
n14	n14	100.0	-1	0
n14	n12	99.6	-1	0
n14	n31	99.6	-1	0
n14	n25	99.0	-1	0
n14	n29	96.6	-1	0
n14	n13	94.3	-1	0
n14	n80	94.0	-1	0
n14	n26	93.1	-1	0
n14	n46	93.0	-1	0
n14	n15	93.0	-1	0
n14	n44	93.0	-1	0
n14	n8	92.7	-1	0
n14	n30	92.7	-1	0
n14	n11	92.7	-1	0
n14	n10	91.2	-1	0
n14	n23	84.4	-1	0
n21	n47	100.0	-1	0
n21	n21	100.0	-1	0
n21	n1	73.7	-1	0
n21	n4	71.9	-1	0
n21	n75	59.4	-1	0
n21	n42	54.5	-1	0
n19	n19	100.0	-1	0
n19	n7	74.4	-1	0
n19	n68	73.4	-1	0
n19	n66	73.0	-1	0
n19	n77	73.0	-1	0
n19	n76	72.7	-1	0
n19	n61	67.4	-1	0
n19	n60	66.8	-1	0
n19	n89	60.1	-1	0
n23	n23	100.0	-1	0
n23	n27	92.7	-1	0
n23	n22	92.7	-1	0
n23	n12	85.5	-1	0
n23	n31	85.5	-1	0
n23	n14	84.4	-1	0
n23	n45	84.4	-1	0
n23	n25	83.7	-1	0
n23	n11	82.1	-1	0
n23	n8	82.1	-1	0
n23	n15	81.1	-1	0
n23	n13	80.9	-1	0
n16	n16	100.0	-1	0
n16	n23	77.9	-1	0
n16	n27	77.5	-1	0
n16	n22	77.5	-1	0
n16	n12	76.7	-1	0
n16	n31	76.7	-1	0
n16	n14	76.3	-1	0
n16	n45	76.3	-1	0
n16	n29	75.6	-1	0
n16	n25	75.6	-1	0
n16	n13	75.2	-1	0
n16	n11	75.2	-1	0
n16	n30	75.2	-1	0
n16	n46	74.8	-1	0
n16	n15	74.8	-1	0
n16	n44	74.8	-1	0
n16	n26	74.7	-1	0
n16	n80	74.4	-1	0
n16	n74	74.4	-1	0
n16	n8	74.0	-1	0
n16	n10	73.7	-1	0
n16	n52	68.6	-1	0
n16	n62	68.2	-1	0
n16	n53	68.2	-1	0
n16	n2	67.8	-1	0
n16	n72	67.4	-1	0
n16	n64	65.1	-1	0
n22	n27	100.0	-1	0
n22	n22	100.0	-1	0
n22	n23	92.7	-1	0
n22	n12	85.5	-1	0
n22	n31	85.5	-1	0
n22	n11	82.8	-1	0
n22	n8	82.8	-1	0
n22	n14	82.4	-1	0
n22	n45	82.4	-1	0
n22	n13	82.1	-1	0
n22	n25	81.7	-1	0
n22	n10	81.3	-1	0
n22	n15	80.4	-1	0
n22	n16	77.5	-1	0
n25	n25	100.0	-1	0
n25	n45	99.0	-1	0
n25	n14	99.0	-1	0
n25	n31	98.9	-1	0
n25	n12	98.9	-1	0
n25	n29	97.7	-1	0
n25	n80	95.0	-1	0
n25	n13	94.3	-1	0
